type,air_temperature_[k],process_temperature_[k],rotational_speed_[rpm],torque_[nm],tool_wear_[min],twf,hdf,pwf,osf,rnf,machine_failure
0,302.4,311.8,1476.0,46.6,110,0,0,0,0,0,0
2,302.2,310.8,1397.0,47.6,11,0,0,0,0,0,0
1,300.4,309.7,1547.0,38.0,181,0,0,0,0,0,0
2,298.4,308.9,1577.0,37.1,0,0,0,0,0,0,0
2,299.2,309.1,1410.0,47.1,9,0,0,0,0,0,0
0,300.8,310.3,1383.0,46.6,19,0,0,0,0,0,0
2,300.4,309.6,1571.0,33.6,126,0,0,0,0,0,0
0,297.6,308.3,1523.0,39.5,137,0,0,0,0,0,0
0,298.8,309.7,1374.0,58.6,123,0,0,0,0,0,0
0,300.9,309.6,1384.0,42.4,131,0,0,0,0,0,0
2,302.3,310.2,1506.0,33.8,43,0,0,0,0,0,0
0,301.9,310.6,1573.0,36.6,15,0,0,0,0,0,0
2,300.2,311.5,1426.0,44.3,73,0,0,0,0,0,0
0,298.4,308.0,1571.0,37.4,50,0,0,0,0,0,0
1,297.5,308.8,1471.0,52.3,152,0,0,0,0,0,0
0,299.7,309.2,1401.0,54.1,118,0,0,0,0,0,0
0,298.2,308.7,1605.0,29.4,47,0,0,0,0,0,0
0,301.8,310.7,1680.0,32.4,76,0,0,0,0,0,0
0,299.6,309.1,1407.0,50.6,85,0,0,0,0,0,0
0,299.1,310.6,1818.0,24.1,173,0,0,0,0,0,0
1,303.4,312.7,1594.0,32.8,79,0,0,0,0,0,0
0,303.4,312.3,1663.0,33.9,78,0,0,0,0,0,0
0,303.5,311.8,1899.5,21.9,195,0,0,0,0,0,0
0,303.0,312.3,1480.0,41.4,125,0,0,0,0,0,0
0,300.7,309.6,1733.0,24.8,85,0,0,0,0,0,0
0,297.7,309.1,1435.0,38.8,165,0,0,0,0,0,0
1,301.2,310.1,1666.0,34.9,37,0,0,0,0,0,0
1,299.3,308.5,1422.0,45.4,37,0,0,0,0,0,0
0,298.1,309.3,1443.0,45.3,70,0,0,0,0,0,0
0,300.9,310.7,1392.0,44.2,97,0,0,0,0,0,0
0,298.8,308.5,1527.0,36.2,3,0,0,0,0,0,0
1,302.3,311.0,1521.0,34.8,72,0,0,0,0,0,0
0,300.7,309.9,1775.0,26.6,149,0,0,0,0,0,0
1,301.8,310.9,1299.0,60.4,48,0,0,0,0,0,0
0,301.0,311.4,1481.0,37.5,193,0,0,0,0,0,0
1,297.5,308.6,1347.0,57.0,132,0,0,0,0,0,0
1,298.8,310.2,1527.0,31.2,102,0,0,0,0,0,0
1,298.4,309.1,1525.0,39.3,86,0,0,0,0,0,0
2,302.7,312.1,1478.0,36.0,191,0,0,0,0,0,0
1,300.8,310.7,1483.0,40.8,28,0,0,0,0,0,0
0,300.5,309.7,1384.0,48.6,141,0,0,0,0,0,0
1,301.9,310.9,1441.0,43.7,0,0,0,0,0,0,0
0,301.5,310.9,1469.0,44.7,164,0,0,0,0,0,0
0,298.9,308.6,1899.5,18.7,27,0,0,0,0,0,0
0,301.0,312.2,1372.0,47.0,59,0,0,0,0,0,0
0,297.6,308.4,1626.0,32.4,130,0,0,0,0,0,0
0,300.3,309.6,1326.0,52.4,57,0,0,0,0,0,0
1,300.3,311.4,1371.0,50.2,109,0,0,0,0,0,0
1,298.1,307.8,1636.0,36.7,51,0,0,0,0,0,0
1,300.7,309.5,1445.0,46.4,24,0,0,0,0,0,0
0,297.5,308.6,1546.0,33.8,139,0,0,0,0,0,0
0,301.4,311.1,1469.0,36.9,133,0,0,0,0,0,0
0,300.5,311.4,1611.0,32.7,44,0,0,0,0,0,0
0,301.0,310.0,1480.0,43.5,21,0,0,0,0,0,0
1,300.3,310.0,1537.0,37.5,6,0,0,0,0,0,0
0,301.5,310.4,1629.0,34.1,151,0,0,0,0,0,0
1,303.6,311.8,1432.0,42.5,150,0,0,0,0,0,0
1,303.6,312.4,1504.0,49.5,109,0,0,0,0,0,0
0,299.5,309.2,1690.0,29.2,108,0,0,0,0,0,0
0,302.8,311.1,1721.0,30.0,87,0,0,0,0,0,0
0,301.2,311.0,1670.0,33.0,200,0,0,0,0,0,0
0,299.1,310.1,1894.0,20.1,106,0,0,0,0,0,0
0,298.5,308.3,1334.0,49.8,186,0,0,0,0,0,0
1,301.8,311.1,1395.0,44.6,171,0,0,0,0,0,0
0,302.7,310.9,1395.0,48.3,80,0,0,0,0,0,0
0,301.9,310.8,1567.0,39.3,9,0,0,0,0,0,0
0,301.6,310.6,1478.0,36.6,218,0,0,0,0,0,0
1,303.9,313.2,1624.0,39.8,107,0,0,0,0,0,0
0,298.5,309.2,1899.5,20.2,114,0,0,0,0,0,0
0,301.5,310.5,1372.0,44.0,203,0,0,0,0,0,0
0,300.1,309.7,1351.0,58.2,155,0,0,0,0,0,0
1,302.5,310.5,1507.0,40.2,201,0,0,0,0,0,0
1,300.8,309.7,1258.0,54.9,168,0,0,0,0,0,0
0,299.6,309.0,1525.0,42.8,160,0,0,0,0,0,0
0,297.1,307.8,1428.0,43.7,179,0,0,0,0,0,0
0,296.8,307.4,1549.0,48.3,105,0,0,0,0,0,0
0,298.9,310.6,1363.0,52.6,190,0,0,0,0,0,0
0,296.9,308.4,1390.0,41.8,184,0,0,0,0,0,0
1,300.5,309.9,1343.0,63.7,124,0,0,0,0,0,0
2,300.8,311.1,1698.0,24.8,156,0,0,0,0,0,0
0,303.8,312.9,1367.0,49.9,192,0,0,0,0,0,0
0,298.4,308.2,1528.0,36.2,196,0,0,0,0,0,0
1,298.9,310.1,1549.0,40.2,65,0,0,0,0,0,0
2,301.6,310.9,1419.0,50.2,51,0,0,0,0,0,0
0,298.8,309.7,1424.0,49.6,129,0,0,0,0,0,0
0,298.9,310.2,1491.0,45.1,101,0,0,0,0,0,0
0,301.4,310.5,1647.0,33.3,85,0,0,0,0,0,0
0,300.1,310.6,1374.0,45.4,119,0,0,0,0,0,0
1,303.6,312.8,1825.0,25.2,29,0,0,0,0,0,0
0,301.5,310.9,1400.0,50.8,2,0,0,0,0,0,0
0,295.8,306.5,1358.0,49.2,63,0,0,0,0,0,0
1,302.9,312.2,1292.0,54.4,136,0,0,0,0,0,0
1,301.9,309.6,1551.0,34.6,211,0,0,0,0,0,0
2,300.9,310.8,1477.0,38.4,31,0,0,0,0,0,0
2,300.6,310.7,1501.0,45.3,175,0,0,0,0,0,0
2,302.2,311.6,1594.0,36.8,82,0,0,0,0,0,0
1,298.9,310.1,1655.0,31.5,172,0,0,0,0,0,0
1,297.4,308.3,1405.0,51.7,108,0,0,0,0,0,0
0,300.8,310.9,1311.0,55.8,118,0,0,0,0,0,0
0,299.2,308.4,1841.0,22.8,40,0,0,0,0,0,0
2,297.5,308.6,1481.0,38.8,14,0,0,0,0,0,0
0,301.2,311.6,1461.0,52.9,208,0,0,0,0,0,1
2,301.0,310.1,1756.0,30.7,2,0,0,0,0,0,0
1,301.2,310.7,1543.0,32.9,40,0,0,0,0,0,0
0,298.2,308.9,1683.0,31.7,74,0,0,0,0,0,0
1,300.7,311.5,1569.0,36.4,20,0,0,0,0,0,0
1,300.4,309.7,1539.0,37.7,156,0,0,0,0,0,0
0,301.9,311.0,1455.0,46.0,29,0,0,0,0,0,0
0,299.4,309.1,1304.0,50.5,153,0,0,0,0,0,0
0,303.6,312.8,1701.0,30.8,12,0,0,0,0,0,0
0,303.2,311.4,1351.0,53.8,8,0,0,0,0,0,1
0,299.0,308.7,1507.0,37.5,134,0,0,0,0,0,0
0,297.5,308.6,1514.0,36.9,134,0,0,0,0,0,0
0,299.4,308.6,1746.0,26.8,107,0,0,0,0,0,0
1,297.8,307.4,1899.5,24.3,129,0,0,0,0,0,0
0,298.9,308.3,1432.0,48.9,38,0,0,0,0,0,0
2,298.8,310.1,1483.0,45.4,192,0,0,0,0,0,0
1,299.7,311.0,1448.0,49.8,80,0,0,0,0,0,0
0,299.5,310.8,1447.0,41.0,93,0,0,0,0,0,0
0,298.7,310.2,1363.0,45.5,28,0,0,0,0,0,0
0,296.7,307.6,1516.0,37.4,146,0,0,0,0,0,0
1,300.5,309.7,1347.0,54.3,136,0,0,0,0,0,0
0,301.1,311.0,1677.0,29.1,188,0,0,0,0,0,0
0,301.7,310.9,1405.0,46.4,207,0,0,0,0,0,1
0,302.0,311.0,1550.0,35.2,184,0,0,0,0,0,0
2,296.3,307.1,1774.0,25.9,154,0,0,0,0,0,0
0,299.0,310.4,1606.0,31.1,134,0,0,0,0,0,0
0,298.0,309.2,1378.0,49.7,94,0,0,0,0,0,0
0,303.5,313.0,1322.0,59.5,71,0,0,0,0,0,0
2,298.6,309.4,1439.0,47.1,149,0,0,0,0,0,0
0,296.9,307.5,1899.5,12.800000000000011,18,0,0,0,0,0,1
1,299.0,309.0,1419.0,45.2,27,0,0,0,0,0,0
0,303.8,312.8,1428.0,53.3,152,0,0,0,0,0,0
0,302.2,311.4,1510.0,44.9,33,0,0,0,0,0,0
0,304.0,313.2,1481.0,42.6,213,0,0,0,0,0,0
0,300.8,312.5,1423.0,47.3,123,0,0,0,0,0,0
0,297.8,307.4,1355.0,45.8,60,0,0,0,0,0,0
1,300.5,311.9,1676.0,35.2,97,0,0,0,0,0,0
0,298.6,309.5,1547.0,44.8,36,0,0,0,0,0,0
0,303.7,312.4,1525.0,43.9,188,0,0,0,0,0,0
0,301.8,309.5,1525.0,39.6,227,0,0,0,0,0,0
0,299.1,310.3,1727.0,28.7,43,0,0,0,0,0,0
0,298.9,310.6,1406.0,43.8,12,0,0,0,0,0,0
0,296.8,308.2,1643.0,34.7,191,0,0,0,0,0,0
0,299.2,308.5,1442.0,46.5,11,0,0,0,0,0,0
0,300.0,311.4,1374.0,41.9,96,0,0,0,0,0,0
1,297.6,308.5,1431.0,52.6,26,0,0,0,0,0,0
1,296.7,307.8,1375.0,51.4,108,0,0,0,0,0,0
0,298.7,309.8,1469.0,38.4,62,0,0,0,0,0,0
0,304.4,313.7,1509.0,35.0,205,0,0,0,0,0,1
1,298.5,309.5,1366.0,61.9,130,0,0,0,0,0,0
1,299.0,310.3,1494.0,46.6,144,0,0,0,0,0,0
1,300.2,309.0,1642.0,31.2,37,0,0,0,0,0,0
2,303.8,313.2,1379.0,50.2,178,0,0,0,0,0,0
1,302.5,310.3,1447.0,39.2,172,0,0,0,0,0,0
0,301.0,311.6,1470.0,43.4,133,0,0,0,0,0,0
0,295.6,306.0,1363.0,50.0,14,0,0,0,0,0,0
1,299.0,310.1,1487.0,47.5,123,0,0,0,0,0,0
0,302.5,311.9,1354.0,49.4,117,0,0,0,0,0,0
0,298.4,309.4,1392.0,50.1,117,0,0,0,0,0,0
1,298.0,308.7,1899.5,17.4,198,0,0,0,0,0,0
0,300.0,309.1,1631.0,28.3,110,0,0,0,0,0,0
0,300.1,311.4,1467.0,35.7,45,0,0,0,0,0,0
0,298.2,308.7,1436.0,49.1,26,0,0,0,0,0,0
0,299.8,309.7,1483.0,39.6,87,0,0,0,0,0,0
0,301.1,312.3,1534.0,39.0,129,0,0,0,0,0,0
0,301.8,310.6,1295.0,62.3,91,0,0,0,0,0,0
0,302.7,311.7,1480.0,45.2,8,0,0,0,0,0,0
1,299.8,309.1,1496.0,44.4,155,0,0,0,0,0,0
0,298.4,308.2,1282.0,60.7,216,0,0,0,0,0,1
1,296.0,306.7,1899.5,22.3,48,0,0,0,0,0,0
0,303.0,312.5,1626.0,30.5,87,0,0,0,0,0,0
0,298.8,308.9,1852.0,25.0,57,0,0,0,0,0,0
0,299.2,308.4,1877.0,23.9,4,0,0,0,0,0,0
0,299.9,310.4,1470.0,50.0,148,0,0,0,0,0,0
0,298.3,308.2,1472.0,44.3,71,0,0,0,0,0,0
1,296.3,307.1,1534.0,33.8,151,0,0,0,0,0,0
1,302.0,310.5,1573.0,32.1,143,0,0,0,0,0,0
0,300.4,311.1,1589.0,35.5,191,0,0,0,0,0,0
1,298.9,308.5,1534.0,42.9,121,0,0,0,0,0,0
1,302.2,311.3,1577.0,29.8,112,0,0,0,0,0,0
0,302.5,311.6,1419.0,43.7,39,0,0,0,0,0,0
1,297.2,308.1,1340.0,61.3,207,0,0,0,0,0,1
2,303.8,312.5,1525.0,38.0,209,0,0,0,0,0,0
0,302.0,310.8,1899.5,17.3,227,0,0,0,0,0,0
1,300.7,311.7,1504.0,36.9,229,0,0,0,0,0,0
0,303.2,311.2,1404.0,50.9,31,0,0,0,0,0,0
0,298.0,307.8,1266.0,60.5,81,0,0,0,0,0,0
0,301.8,310.6,1372.0,54.7,95,0,0,0,0,0,0
0,297.4,308.4,1392.0,49.7,174,0,0,0,0,0,0
0,298.4,309.3,1504.0,39.3,192,0,0,0,0,0,0
0,298.8,310.2,1461.0,46.7,105,0,0,0,0,0,0
0,299.8,311.1,1452.0,47.3,188,0,0,0,0,0,0
2,298.6,309.5,1584.0,31.8,27,0,0,0,0,0,0
0,300.7,310.6,1720.0,30.3,96,0,0,0,0,0,0
1,300.4,311.6,1359.0,55.4,160,0,0,0,0,0,0
0,299.2,310.4,1570.0,37.3,37,0,0,0,0,0,0
0,303.9,313.0,1403.0,48.3,10,0,0,0,0,0,0
2,300.9,310.5,1512.0,41.2,49,0,0,0,0,0,0
0,303.7,312.2,1487.0,34.0,94,0,0,0,0,0,0
0,302.4,312.0,1562.0,37.9,10,0,0,0,0,0,0
0,301.5,310.8,1350.0,58.5,13,0,0,0,0,0,0
0,299.9,309.2,1436.0,52.0,107,0,0,0,0,0,0
0,302.5,310.3,1539.0,39.0,119,0,0,0,0,0,0
0,303.7,313.1,1496.0,47.4,48,0,0,0,0,0,0
0,300.2,310.3,1331.0,52.1,30,0,0,0,0,0,0
1,297.4,308.3,1335.0,57.9,113,0,0,0,0,0,0
0,299.8,309.2,1591.0,37.5,109,0,0,0,0,0,0
0,297.5,308.9,1554.0,34.8,204,0,0,0,0,0,0
0,304.1,313.2,1452.0,48.0,126,0,0,0,0,0,0
1,298.8,309.7,1439.0,45.8,81,0,0,0,0,0,0
0,302.4,312.0,1508.0,36.9,5,0,0,0,0,0,0
0,298.9,310.1,1341.0,54.5,51,0,0,0,0,0,0
1,300.6,311.7,1389.0,52.1,210,0,0,0,0,0,0
0,301.6,310.0,1869.0,22.9,18,0,0,0,0,0,0
0,300.7,311.1,1324.0,52.2,85,0,0,0,0,0,0
1,300.9,312.1,1617.0,31.0,148,0,0,0,0,0,0
2,297.9,308.5,1899.5,18.7,126,0,0,0,0,0,0
0,297.4,309.4,1401.0,45.9,49,0,0,0,0,0,0
0,295.6,306.1,1383.0,48.7,147,0,0,0,0,0,0
0,297.6,308.6,1522.0,37.0,106,0,0,0,0,0,0
1,298.0,307.6,1844.0,23.8,44,0,0,0,0,0,0
0,300.1,309.2,1533.0,37.0,101,0,0,0,0,0,0
0,300.7,310.8,1772.0,27.3,69,0,0,0,0,0,0
0,296.8,307.8,1394.0,47.7,155,0,0,0,0,0,0
0,301.0,310.5,1379.0,57.3,204,0,0,0,0,0,1
2,300.7,311.9,1389.0,46.5,186,0,0,0,0,0,0
0,300.6,309.4,1425.0,40.3,103,0,0,0,0,0,0
2,304.1,313.3,1397.0,49.6,34,0,0,0,0,0,0
0,301.4,310.3,1639.0,32.7,171,0,0,0,0,0,0
0,302.0,310.6,1583.0,35.2,171,0,0,0,0,0,0
0,303.5,312.5,1418.0,42.2,170,0,0,0,0,0,0
0,296.7,307.9,1743.0,27.9,55,0,0,0,0,0,0
1,295.5,305.9,1380.0,52.4,202,0,0,0,0,0,0
2,300.4,309.9,1513.0,38.7,76,0,0,0,0,0,0
0,303.6,313.0,1617.0,30.9,122,0,0,0,0,0,0
2,301.4,310.1,1623.0,32.3,39,0,0,0,0,0,0
1,297.6,309.6,1330.0,53.1,7,0,0,0,0,0,0
0,303.5,313.1,1897.0,23.6,75,0,0,0,0,0,0
1,302.4,311.4,1475.0,45.2,46,0,0,0,0,0,0
1,302.8,310.8,1451.0,44.7,32,0,0,0,0,0,0
1,300.7,309.7,1397.0,51.3,155,0,0,0,0,0,0
1,300.7,309.5,1633.0,31.3,90,0,0,0,0,0,0
1,297.8,309.0,1675.0,30.0,110,0,0,0,0,0,0
0,299.3,310.3,1396.0,47.4,14,0,0,0,0,0,0
2,299.4,309.1,1547.0,40.9,50,0,0,0,0,0,0
1,298.1,307.7,1445.0,48.0,73,0,0,0,0,0,0
0,296.7,307.6,1540.0,38.6,53,0,0,0,0,0,0
0,301.9,309.7,1424.0,42.8,140,0,0,0,0,0,0
0,299.0,310.3,1501.0,43.0,91,0,0,0,0,0,0
0,303.7,312.5,1632.0,36.6,186,0,0,0,0,0,0
0,303.5,311.6,1899.5,17.0,110,0,0,0,0,0,0
0,297.8,308.9,1518.0,40.4,2,0,0,0,0,0,0
0,300.3,309.8,1450.0,55.0,135,0,0,0,0,0,0
1,301.1,311.1,1899.5,19.8,162,0,0,0,0,0,0
2,300.2,309.6,1442.0,49.2,61,0,0,0,0,0,0
0,302.3,311.6,1488.0,41.8,75,0,0,0,0,0,0
1,300.1,311.2,1452.0,42.4,190,0,0,0,0,0,0
0,302.6,312.3,1660.0,30.3,36,0,0,0,0,0,0
0,299.3,310.8,1426.0,42.4,0,0,0,0,0,0,0
0,302.7,310.5,1511.0,37.7,60,0,0,0,0,0,0
0,302.8,311.1,1563.0,32.2,78,0,0,0,0,0,0
0,301.4,310.5,1432.0,54.3,81,0,0,0,0,0,0
0,301.4,310.7,1657.0,28.7,108,0,0,0,0,0,0
1,302.2,310.5,1507.0,40.4,111,0,0,0,0,0,0
0,298.0,309.2,1665.0,36.6,22,0,0,0,0,0,0
0,298.8,309.7,1899.5,20.6,25,0,0,0,0,0,0
1,298.6,309.7,1422.0,49.7,139,0,0,0,0,0,0
2,298.2,307.9,1462.0,45.5,171,0,0,0,0,0,0
1,304.1,313.2,1510.0,46.9,152,0,0,0,0,0,0
0,300.2,309.8,1398.0,54.8,39,0,0,0,0,0,0
0,302.4,310.2,1633.0,28.0,164,0,0,0,0,0,0
0,301.3,310.4,1538.0,38.4,195,0,0,0,0,0,0
1,302.2,311.2,1360.0,52.8,176,0,0,0,0,0,0
0,300.9,310.6,1552.0,34.9,95,0,0,0,0,0,0
0,301.3,310.6,1576.0,30.4,92,0,0,0,0,0,0
0,299.7,309.5,1352.0,49.7,184,0,0,0,0,0,0
0,298.4,308.9,1391.0,48.4,100,0,0,0,0,0,0
0,302.6,311.9,1354.0,48.0,67,0,0,0,0,0,0
2,300.3,311.7,1432.0,47.7,61,0,0,0,0,0,0
0,298.3,309.0,1339.0,58.8,35,0,0,0,0,0,0
1,298.3,309.0,1526.0,36.9,20,0,0,0,0,0,0
2,299.0,309.0,1436.0,43.9,20,0,0,0,0,0,0
0,303.7,312.8,1627.0,31.7,40,0,0,0,0,0,0
1,301.7,310.9,1644.0,32.5,201,0,0,0,0,0,0
2,297.7,309.7,1570.0,35.8,160,0,0,0,0,0,0
0,298.5,308.0,1624.0,29.8,160,0,0,0,0,0,0
1,300.9,312.6,1555.0,40.6,109,0,0,0,0,0,0
0,298.1,307.7,1289.0,48.3,42,0,0,0,0,0,0
0,299.3,308.6,1520.0,33.7,76,0,0,0,0,0,0
0,298.9,310.1,1356.0,47.8,116,0,0,0,0,0,0
1,299.9,310.4,1367.0,53.3,201,0,0,0,0,0,0
1,299.0,308.2,1358.0,42.7,50,0,0,0,0,0,0
0,299.9,309.4,1363.0,60.9,57,0,0,0,0,0,0
0,301.7,310.6,1447.0,56.9,47,0,0,0,0,0,0
0,301.8,310.7,1551.0,37.7,64,0,0,0,0,0,0
0,304.2,313.4,1482.0,41.4,32,0,0,0,0,0,0
2,299.9,310.5,1549.0,42.8,208,0,0,0,0,0,0
0,302.3,311.7,1701.0,27.5,145,0,0,0,0,0,0
0,300.3,309.6,1537.0,37.1,187,0,0,0,0,0,0
2,299.2,308.6,1462.0,55.0,163,0,0,0,0,0,0
2,296.6,307.7,1386.0,62.3,100,0,0,0,0,0,1
0,302.2,311.6,1383.0,44.3,72,0,0,0,0,0,0
0,300.1,311.2,1489.0,39.1,188,0,0,0,0,0,0
2,302.4,312.0,1477.0,39.7,18,0,0,0,0,0,0
1,299.8,309.4,1423.0,42.9,124,0,0,0,0,0,0
0,300.7,311.0,1899.5,20.7,109,0,0,0,0,0,0
0,297.4,308.7,1584.0,38.2,154,0,0,0,0,0,0
2,298.4,309.3,1694.0,30.9,111,0,0,0,0,0,0
0,298.6,309.4,1316.0,51.4,52,0,0,0,0,0,0
0,300.5,311.6,1497.0,40.5,180,0,0,0,0,0,0
2,302.5,311.3,1393.0,47.5,130,0,0,0,0,0,0
0,301.0,310.6,1588.0,33.7,114,0,0,0,0,0,0
0,300.3,309.6,1404.0,44.6,87,0,0,0,0,0,0
2,298.0,308.8,1411.0,53.8,73,0,0,0,0,0,0
0,297.1,307.9,1342.0,49.1,179,0,0,0,0,0,0
2,302.3,310.6,1525.0,48.7,114,0,0,0,0,0,0
0,298.8,309.9,1428.0,42.4,132,0,0,0,0,0,0
1,297.2,308.6,1284.0,51.3,32,0,0,0,0,0,0
2,302.2,310.7,1413.0,48.9,114,0,0,0,0,0,0
0,300.3,311.6,1607.0,33.5,109,0,0,0,0,0,0
2,300.3,311.6,1801.0,23.6,97,0,0,0,0,0,0
2,300.1,311.4,1485.0,40.4,75,0,0,0,0,0,0
1,300.7,310.9,1369.0,51.2,63,0,0,0,0,0,0
0,302.7,310.6,1690.0,26.7,4,0,0,0,0,0,0
1,302.3,311.7,1483.0,40.5,8,0,0,0,0,0,0
0,302.3,311.3,1457.0,44.5,83,0,0,0,0,0,0
0,299.3,309.0,1415.0,47.6,156,0,0,0,0,0,0
0,299.8,309.7,1707.0,29.1,94,0,0,0,0,0,0
1,302.2,311.2,1544.0,43.6,63,0,0,0,0,0,0
1,302.5,310.3,1411.0,49.5,110,0,0,0,0,0,0
0,296.5,307.6,1541.0,38.5,98,0,0,0,0,0,0
0,297.7,308.7,1449.0,40.2,95,0,0,0,0,0,0
2,299.0,309.9,1884.0,25.6,100,0,0,0,0,0,0
1,299.7,309.1,1508.0,41.2,152,0,0,0,0,0,0
1,295.6,306.1,1490.0,42.7,171,0,0,0,0,0,0
0,301.5,310.9,1365.0,46.5,172,0,0,0,0,0,0
0,298.0,307.6,1683.0,32.8,122,0,0,0,0,0,0
1,300.1,309.7,1420.0,48.4,36,0,0,0,0,0,0
2,300.1,309.4,1329.0,55.2,143,0,0,0,0,0,0
2,300.8,311.2,1899.5,17.0,95,0,0,0,0,0,0
0,298.4,309.2,1345.0,52.7,196,0,0,0,0,0,0
0,297.9,307.8,1459.0,46.9,85,0,0,0,0,0,0
0,300.5,309.8,1663.0,29.1,145,0,0,0,0,0,1
2,300.7,310.8,1346.0,52.0,193,0,0,0,0,0,0
0,299.3,308.4,1406.0,47.4,3,0,0,0,0,0,0
2,298.7,309.6,1654.0,34.3,136,0,0,0,0,0,0
0,304.1,313.6,1556.0,37.4,129,0,0,0,0,0,0
0,296.2,307.3,1475.0,37.0,44,0,0,0,0,0,0
0,297.4,308.8,1529.0,41.3,165,0,0,0,0,0,0
0,300.2,309.6,1359.0,51.5,66,0,0,0,0,0,0
0,297.6,308.4,1517.0,34.2,66,0,0,0,0,0,0
0,297.5,308.5,1722.0,30.4,178,0,0,0,0,0,0
0,303.5,311.5,1535.0,33.3,120,0,0,0,0,0,0
0,295.5,306.0,1546.0,35.9,169,0,0,0,0,0,0
0,298.7,308.5,1469.0,39.9,67,0,0,0,0,0,0
0,301.6,310.9,1385.0,50.7,195,0,0,0,0,0,0
0,300.6,309.9,1428.0,48.8,109,0,0,0,0,0,0
0,300.5,309.8,1379.0,54.2,207,0,0,0,0,0,1
2,297.4,308.8,1324.0,53.5,169,0,0,0,0,0,0
0,300.6,310.7,1750.0,30.6,171,0,0,0,0,0,0
1,295.5,306.0,1326.0,50.8,18,0,0,0,0,0,0
0,299.6,309.2,1540.0,36.7,221,0,0,0,0,0,0
0,300.9,310.7,1479.0,43.3,201,0,0,0,0,0,0
2,300.3,309.7,1452.0,41.5,139,0,0,0,0,0,0
0,300.9,310.9,1370.0,52.5,107,0,0,0,0,0,0
2,302.9,312.5,1357.0,55.0,12,0,0,0,0,0,0
2,298.8,308.9,1466.0,44.1,184,0,0,0,0,0,0
1,301.8,311.1,1663.0,31.6,199,0,0,0,0,0,0
1,301.3,310.6,1499.0,36.1,163,0,0,0,0,0,0
0,301.4,310.1,1899.5,21.8,205,0,0,0,0,0,0
0,299.1,310.2,1598.0,33.4,20,0,0,0,0,0,0
0,301.9,311.2,1369.0,49.8,66,0,0,0,0,0,0
0,301.2,312.3,1528.0,38.4,85,0,0,0,0,0,0
0,298.3,308.8,1767.0,27.3,168,0,0,0,0,0,0
0,298.0,308.2,1489.0,40.4,11,0,0,0,0,0,0
0,302.3,311.4,1333.0,66.7,205,0,0,0,0,0,1
1,300.5,312.0,1867.0,23.0,103,0,0,0,0,0,0
1,298.5,308.3,1381.0,50.5,22,0,0,0,0,0,0
0,297.4,308.3,1347.0,45.8,43,0,0,0,0,0,0
1,299.3,310.5,1404.0,47.5,12,0,0,0,0,0,0
0,299.2,309.0,1408.0,47.2,0,0,0,0,0,0,0
1,301.5,311.0,1504.0,42.6,109,0,0,0,0,0,0
0,300.2,309.5,1436.0,48.8,135,0,0,0,0,0,0
1,298.4,309.4,1666.0,24.3,68,0,0,0,0,0,0
2,301.6,310.4,1330.0,49.5,30,0,0,0,0,0,0
1,301.2,310.7,1615.0,34.9,95,0,0,0,0,0,0
0,298.2,309.0,1418.0,44.2,87,0,0,0,0,0,0
0,300.9,310.7,1658.0,28.5,18,0,0,0,0,0,0
0,300.8,310.6,1360.0,48.8,91,0,0,0,0,0,0
1,302.3,311.4,1484.0,39.5,22,0,0,0,0,0,0
0,301.7,310.6,1303.0,59.7,42,0,0,0,0,0,0
0,302.2,310.8,1899.5,16.6,47,0,0,0,0,0,0
0,298.2,309.0,1651.0,31.5,197,0,0,0,0,0,0
0,303.0,311.3,1793.0,29.3,157,0,0,0,0,0,0
2,297.1,308.4,1359.0,46.6,176,0,0,0,0,0,0
0,298.3,308.6,1584.0,29.3,162,0,0,0,0,0,0
0,298.0,308.5,1429.0,37.7,220,0,0,0,0,0,1
0,300.1,309.2,1326.0,55.9,55,0,0,0,0,0,0
1,300.1,309.6,1584.0,36.7,165,0,0,0,0,0,0
2,298.8,310.2,1663.0,30.4,209,0,0,0,0,0,0
1,298.8,308.6,1598.0,35.1,52,0,0,0,0,0,0
1,298.5,309.5,1501.0,40.2,114,0,0,0,0,0,0
1,297.3,308.4,1449.0,44.4,34,0,0,0,0,0,0
0,298.6,309.4,1698.0,33.2,147,0,0,0,0,0,0
0,298.0,307.8,1386.0,57.3,147,0,0,0,0,0,0
0,297.2,308.4,1833.0,25.2,117,0,0,0,0,0,0
0,300.8,311.7,1479.0,39.4,18,0,0,0,0,0,0
0,299.1,308.2,1348.0,56.1,110,0,0,0,0,0,0
0,300.2,309.5,1539.0,35.3,80,0,0,0,0,0,0
0,298.3,308.4,1408.0,43.1,177,0,0,0,0,0,0
1,299.0,309.7,1489.0,40.7,212,0,0,0,0,0,0
0,301.5,310.6,1381.0,50.7,206,0,0,0,0,0,0
1,301.7,310.7,1442.0,41.1,89,0,0,0,0,0,0
0,300.0,309.5,1869.0,22.7,49,0,0,0,0,0,0
0,301.5,310.8,1417.0,49.7,5,0,0,0,0,0,0
0,301.4,311.0,1634.0,32.6,155,0,0,0,0,0,0
0,299.4,309.1,1899.5,22.1,55,0,0,0,0,0,0
1,302.2,310.8,1422.0,47.0,3,0,0,0,0,0,0
0,300.3,311.8,1360.0,48.0,119,0,0,0,0,0,0
0,300.2,311.6,1540.0,37.7,71,0,0,0,0,0,0
