rotational_speed_[rpm],tool_wear_[min],air_temperature_[k],type,twf,pwf,process_temperature_[k],hdf,rnf,osf
1599.0,7,300.9,1,0,0,310.8,0,0,0
1430.0,44,300.1,0,0,0,309.8,0,0,0
1430.0,32,302.6,1,0,0,311.7,0,0,0
1395.0,85,300.7,0,0,0,310.0,0,0,0
1646.0,198,300.3,1,0,0,311.7,0,0,0
1416.0,69,301.5,1,0,0,310.7,0,0,0
1550.0,194,302.9,0,0,0,312.4,0,0,0
1899.5,2,302.7,1,0,0,311.6,0,0,0
1479.0,105,302.6,0,0,0,310.3,0,0,0
1566.0,170,300.2,0,0,0,309.9,0,0,0
1543.0,96,302.4,0,0,0,311.8,0,0,0
1576.0,171,298.3,0,0,0,307.7,0,0,0
1496.0,190,297.1,0,0,0,308.3,0,0,0
1899.5,45,298.2,0,0,0,309.0,0,0,0
1373.0,56,300.5,0,0,0,310.5,0,0,0
1405.0,77,300.3,1,0,0,309.5,0,0,0
1423.0,186,302.4,0,0,0,311.0,0,0,0
1899.5,202,298.1,0,0,0,307.6,0,0,0
1428.0,47,301.0,0,0,0,310.9,0,0,0
1485.0,46,299.1,0,0,0,310.5,0,0,0
1421.0,101,303.6,1,0,0,311.8,0,0,0
1515.0,38,296.2,0,0,0,307.2,0,0,0
1542.0,80,301.3,0,0,0,311.0,0,0,0
1899.5,68,297.7,0,0,0,307.6,0,0,0
1439.0,174,299.7,0,0,0,311.1,0,0,0
1428.0,175,299.0,0,0,0,310.3,0,0,0
1234.0,152,301.4,1,0,0,311.0,0,0,0
1481.0,136,304.2,1,0,0,313.8,0,0,0
1550.0,111,301.0,0,0,0,312.3,0,0,0
1271.0,125,296.8,0,0,0,307.9,0,0,0
1899.5,190,302.3,0,0,0,310.9,0,0,0
1497.0,147,298.8,2,0,0,309.0,0,0,0
1899.5,29,297.9,0,0,0,309.8,0,0,0
1429.0,140,298.9,0,0,0,308.5,0,0,0
1523.0,72,302.5,0,0,0,310.3,0,0,0
1396.0,5,299.2,1,0,0,308.4,0,0,0
1735.0,192,304.2,0,0,0,313.4,0,0,0
1334.0,88,302.9,0,0,0,312.1,0,0,0
1403.0,77,297.3,1,0,0,308.0,0,0,0
1432.0,17,297.8,1,0,0,309.1,0,0,0
1872.0,202,302.2,0,0,0,311.6,0,0,0
1531.0,159,303.8,0,0,0,313.2,0,0,0
1559.0,196,301.4,0,0,0,310.4,0,0,0
1430.0,47,298.0,1,0,0,308.7,0,0,0
1411.0,160,300.4,1,0,0,309.3,0,0,0
1504.0,42,302.1,1,0,0,310.8,0,0,0
1402.0,128,298.7,0,0,0,309.8,0,0,0
1870.0,170,298.4,1,0,0,309.7,0,0,0
1255.0,138,300.5,0,0,0,309.5,0,0,0
1583.0,104,297.9,0,0,0,309.0,0,0,0
1517.0,185,299.1,1,0,0,310.8,0,0,0
1389.0,69,298.9,0,0,0,308.7,0,0,0
1633.0,145,298.1,1,0,0,307.7,0,0,0
1459.0,96,296.6,0,0,0,307.6,0,0,0
1316.0,55,300.5,0,0,0,311.5,0,0,0
1615.0,56,303.4,1,0,0,312.2,0,0,0
1804.0,108,298.2,0,0,0,307.8,0,0,0
1654.0,123,298.0,0,0,0,307.6,0,0,0
1506.0,154,303.8,2,0,0,313.2,0,0,0
1415.0,82,304.0,1,0,0,313.3,0,0,0
1437.0,99,299.0,0,0,0,310.3,0,0,0
1438.0,41,300.4,2,0,0,311.9,0,0,0
1537.0,146,301.7,1,0,0,311.0,0,0,0
1505.0,30,299.3,0,0,0,310.5,0,0,0
1295.0,39,301.2,1,0,0,310.1,0,0,0
1738.0,14,302.5,0,0,0,312.2,0,0,0
1381.0,102,299.4,0,0,0,308.7,0,0,0
1619.0,33,297.9,0,0,0,309.1,0,0,0
1582.0,51,299.0,0,0,0,310.0,0,0,0
1558.0,193,302.0,1,0,0,310.9,0,0,0
1412.0,89,301.9,1,0,0,310.6,0,0,0
1515.0,81,297.1,1,0,0,308.5,0,0,0
1337.0,87,295.8,0,0,0,306.3,0,0,0
1401.0,143,299.8,1,0,0,309.4,0,0,0
1528.0,198,301.5,0,0,0,310.5,0,0,0
1329.0,121,300.7,2,0,0,311.9,0,0,0
1346.0,109,302.2,0,0,0,310.6,0,0,0
1569.0,141,297.0,1,0,0,307.9,0,0,0
1445.0,18,301.2,1,0,0,310.0,0,0,0
1446.0,86,300.7,2,0,0,312.3,0,0,0
1356.0,132,300.2,0,0,0,311.6,0,0,0
1543.0,89,300.6,0,0,0,311.0,0,0,0
1376.0,75,300.7,0,0,0,310.1,0,0,0
1689.0,110,301.4,0,0,0,310.4,0,0,0
1583.0,112,298.4,0,0,0,309.2,0,0,0
1333.0,131,300.0,0,0,0,310.4,0,0,0
1762.0,73,302.3,1,0,0,310.9,0,0,0
1429.0,203,300.3,1,0,0,310.2,0,0,0
1404.0,195,297.5,0,0,0,309.3,0,0,0
1558.0,137,300.0,2,0,0,310.5,0,0,0
1626.0,166,298.4,2,0,0,307.7,0,0,0
1296.0,201,298.3,1,0,0,309.1,0,0,0
1702.0,32,300.9,1,0,0,310.5,0,0,0
1550.0,54,297.3,0,0,0,308.3,0,0,0
1402.0,54,303.4,2,0,0,311.9,0,0,0
1395.0,120,303.6,0,0,0,313.1,0,0,0
1351.0,196,302.1,0,0,0,311.0,0,0,0
1735.0,82,300.0,2,0,0,309.5,0,0,0
1562.0,84,297.2,0,0,0,308.6,0,0,0
1899.5,232,300.7,1,0,0,311.7,0,0,0
1488.0,189,298.5,1,0,0,309.3,0,0,0
1439.0,7,302.1,0,0,0,310.6,0,0,0
1553.0,177,299.8,0,0,0,310.1,0,0,0
1425.0,100,300.7,0,0,0,309.3,0,0,0
1298.0,132,297.9,0,0,0,307.6,0,0,0
1604.0,14,298.8,1,0,0,308.4,0,0,0
1495.0,49,300.2,0,0,0,309.5,0,0,0
1863.0,79,299.5,0,0,0,309.1,0,0,0
1899.5,59,300.5,1,0,0,309.4,0,0,0
1606.0,195,298.0,2,0,0,307.4,0,0,0
1514.0,9,298.0,0,0,0,308.2,0,0,0
1899.5,244,302.9,0,0,0,312.4,0,0,0
1750.0,72,298.7,0,0,0,308.4,0,0,0
1435.0,139,296.9,0,0,0,307.9,0,0,0
1564.0,26,299.4,0,0,0,309.2,0,0,0
1317.0,7,300.3,0,0,0,311.7,0,0,0
1449.0,149,298.9,2,0,0,308.4,0,0,0
1532.0,54,298.0,0,0,0,308.6,0,0,0
1542.0,28,296.2,2,0,0,307.0,0,0,0
1352.0,172,299.4,1,0,0,309.1,0,0,0
1563.0,143,298.8,0,0,0,309.8,0,0,0
1379.0,91,298.3,0,0,0,308.9,0,0,0
1424.0,54,301.7,0,0,0,310.1,0,0,0
1676.0,70,298.7,0,0,0,310.1,0,0,0
1527.0,136,302.5,1,0,0,310.5,0,0,0
1384.0,11,299.6,0,0,0,310.1,0,0,0
1451.0,55,300.3,0,0,0,311.8,0,0,0
1612.0,158,300.3,0,0,0,309.3,0,0,0
1430.0,122,301.0,0,0,0,309.5,0,0,0
1616.0,25,300.9,0,0,0,310.5,0,0,0
1433.0,101,300.6,0,0,0,310.9,0,0,0
1469.0,179,301.3,2,0,0,310.1,0,0,0
1643.0,55,297.7,0,0,0,307.4,0,0,0
1468.0,197,297.1,0,0,0,308.4,0,0,0
1604.0,185,300.0,0,0,0,311.4,0,0,0
1574.0,128,298.9,1,0,0,308.6,0,0,0
1478.0,87,299.7,1,0,0,308.9,0,0,0
1445.0,201,300.7,0,0,0,310.5,0,0,0
1623.0,177,298.9,0,0,0,310.2,0,0,0
1410.0,71,298.1,0,0,0,308.1,0,0,0
1654.0,201,300.1,0,0,0,309.3,0,0,0
1393.0,208,301.8,0,0,0,310.0,0,0,0
1510.0,64,301.5,1,0,0,310.7,0,0,0
1408.0,147,297.6,1,0,0,308.7,0,0,0
1436.0,158,299.8,0,0,0,309.4,0,0,0
1405.0,205,300.3,2,0,0,309.9,0,0,0
1799.0,137,297.3,1,0,0,308.9,0,0,0
1481.0,57,301.3,0,0,0,310.6,0,0,0
1755.0,73,298.7,2,0,0,309.6,0,0,0
1497.0,162,299.9,2,0,0,311.4,0,0,0
1336.0,29,300.5,0,0,0,310.3,0,0,0
1767.0,11,302.0,0,0,0,310.8,0,0,0
1551.0,3,299.4,0,0,0,310.7,0,0,0
1457.0,213,301.8,0,0,0,310.2,0,0,0
1764.0,148,297.3,0,0,0,308.5,0,0,0
1434.0,180,298.9,1,0,0,309.6,0,0,0
1643.0,171,301.2,0,0,0,309.9,0,0,0
1444.0,76,295.8,1,0,0,306.3,0,0,0
1424.0,120,296.9,0,0,0,307.7,0,0,0
1413.0,145,298.2,0,0,0,309.0,0,0,0
1828.0,82,302.0,1,0,0,310.4,0,0,0
1406.0,119,300.5,1,0,0,310.0,0,0,0
1432.0,192,300.4,0,0,0,309.6,0,0,0
1779.0,169,299.9,0,0,0,309.5,0,0,0
1541.0,169,297.2,1,0,0,307.9,0,0,0
1427.0,136,297.1,0,0,0,308.2,0,0,0
1403.0,193,298.2,1,0,0,307.9,0,0,0
1510.0,94,302.9,0,0,0,312.2,0,0,0
1659.0,152,302.9,1,0,0,312.4,0,0,0
1420.0,171,297.9,1,0,0,307.3,0,0,0
1688.0,115,302.3,2,0,0,310.1,0,0,0
1508.0,18,300.0,0,0,0,311.4,0,0,0
1602.0,2,301.6,2,0,0,310.5,0,0,0
1611.0,195,298.0,0,0,0,308.2,0,0,0
1449.0,147,298.9,0,0,0,309.7,0,0,0
1462.0,132,297.4,0,0,0,308.8,0,0,0
1442.0,53,300.5,0,0,0,311.4,0,0,0
1545.0,128,302.7,0,0,0,311.2,0,0,0
1586.0,103,300.0,0,0,0,309.7,0,0,0
1441.0,195,297.2,0,0,0,307.9,0,0,0
1458.0,42,302.8,0,0,0,312.2,0,0,0
1592.0,174,302.5,0,0,0,310.3,0,0,0
1482.0,82,298.9,0,0,0,310.0,0,0,0
1899.5,154,302.4,0,0,0,310.2,0,0,0
1438.0,188,304.1,0,0,0,313.3,0,0,0
1577.0,100,300.7,0,0,0,312.3,0,0,0
1477.0,128,301.9,0,0,0,310.5,0,0,0
1521.0,37,302.5,0,0,0,311.5,0,0,0
1652.0,139,302.4,0,0,0,311.1,0,0,0
1294.0,104,298.6,0,0,0,309.7,0,0,0
1591.0,33,301.5,2,0,0,310.8,0,0,0
1339.0,86,299.1,1,0,0,309.5,0,0,0
1621.0,95,295.8,0,0,0,306.6,0,0,0
1456.0,160,304.0,1,0,0,312.7,0,0,0
1568.0,28,302.7,2,0,0,310.5,0,0,0
1441.0,131,304.1,1,0,0,313.6,0,0,0
1642.0,58,298.1,0,0,0,309.9,0,0,0
1479.0,176,298.0,1,0,0,308.7,0,0,0
1493.0,132,302.4,0,0,0,311.8,0,0,0
1544.0,88,303.6,2,0,0,311.9,0,0,0
1638.0,116,301.9,1,0,0,311.0,0,0,0
1477.0,101,298.4,0,0,0,309.6,0,0,0
1437.0,93,298.3,0,0,0,309.1,0,0,0
1611.0,211,297.5,0,0,0,309.1,0,0,0
1588.0,114,298.0,2,0,0,307.8,0,0,0
1377.0,27,298.8,1,0,0,309.8,0,0,0
1480.0,58,298.7,0,0,0,308.5,0,0,0
1565.0,94,298.7,2,0,0,309.7,0,0,0
1634.0,12,298.8,0,0,0,308.3,0,0,0
1555.0,35,302.7,1,0,0,310.8,0,0,0
1520.0,171,297.3,1,0,0,308.5,0,0,0
1398.0,0,298.8,0,0,0,308.9,0,0,0
1365.0,111,300.8,1,0,0,311.2,0,0,0
1446.0,64,302.0,0,0,0,310.9,0,0,0
1479.0,72,301.1,1,0,0,310.6,0,0,0
1465.0,92,300.7,1,0,0,310.8,0,0,0
1732.0,132,304.1,0,0,0,313.3,0,0,0
1288.0,91,297.7,2,0,0,308.4,0,0,0
1704.0,160,299.2,2,0,0,310.6,0,0,0
1729.0,210,302.1,2,0,0,311.0,0,0,0
1602.0,31,299.6,0,0,0,309.2,0,0,0
1510.0,72,299.3,0,0,0,308.5,0,0,0
1613.0,170,300.9,0,0,0,311.3,0,0,0
1422.0,103,299.5,1,0,0,309.1,0,0,0
1420.0,193,297.4,0,0,0,309.2,0,0,0
1531.0,84,297.7,1,0,0,308.9,0,0,0
1495.0,132,297.8,1,0,0,309.4,0,0,0
1681.0,221,300.8,0,0,0,311.7,0,0,0
1385.0,128,300.0,1,0,0,310.4,0,0,0
1717.0,61,297.1,1,0,0,308.6,0,0,0
1526.0,140,296.2,0,0,0,306.9,0,0,0
1390.0,40,302.2,0,0,0,311.4,0,0,0
1383.0,188,297.4,0,0,0,308.0,0,0,0
1366.0,162,302.4,2,0,0,311.9,0,0,0
1309.0,56,297.3,0,0,0,308.3,0,0,0
1380.0,70,301.7,1,0,0,310.6,0,0,0
1514.0,230,303.2,0,0,0,311.4,0,0,0
1357.0,106,299.5,0,0,0,309.1,0,0,0
1507.0,209,300.7,0,0,0,310.7,0,0,0
1395.0,76,299.2,1,0,0,310.4,0,0,0
1431.0,57,300.2,0,0,0,309.2,0,0,0
1722.0,64,298.7,1,0,0,308.6,0,0,0
1482.0,132,299.3,0,0,0,308.6,0,0,0
1465.0,72,298.7,0,0,0,309.9,0,0,0
1585.0,37,297.4,2,0,0,308.2,0,0,0
1481.0,230,302.8,0,0,0,312.2,0,0,0
1724.0,133,301.0,0,0,0,309.6,0,0,0
1899.5,207,303.4,1,0,0,311.8,0,0,0
1390.0,92,299.4,0,0,0,308.8,0,0,0
1475.0,93,299.0,0,0,0,310.3,0,0,0
1593.0,102,301.6,0,0,0,310.5,0,0,0
1380.0,216,301.6,0,0,0,310.7,0,0,0
1568.0,32,300.2,0,0,0,311.4,0,0,0
1483.0,23,297.4,0,0,0,308.3,0,0,0
1569.0,153,298.5,0,0,0,309.5,0,0,0
1212.0,79,302.0,1,0,0,310.4,0,0,0
1485.0,142,301.6,0,0,0,311.0,0,0,0
1390.0,140,297.5,0,0,0,308.9,0,0,0
1341.0,199,299.3,0,0,0,308.8,0,0,0
1623.0,101,303.1,1,0,0,312.3,0,0,0
1352.0,41,299.1,0,0,0,310.2,0,0,0
1579.0,50,296.7,2,0,0,307.9,0,0,0
1498.0,88,299.2,0,0,0,310.6,0,0,0
1899.5,67,296.3,1,0,0,307.4,0,0,0
1456.0,51,303.7,0,0,0,313.0,0,0,0
1535.0,51,297.4,1,0,0,308.3,0,0,0
1431.0,90,300.0,0,0,0,309.1,0,0,0
1405.0,78,301.9,0,0,0,310.7,0,0,0
1542.0,100,300.6,1,0,0,310.0,0,0,0
1899.5,25,302.3,1,0,0,311.4,0,0,0
1436.0,201,298.0,1,0,0,308.7,0,0,0
1618.0,173,298.8,1,0,0,309.3,0,0,0
1505.0,25,297.8,0,0,0,307.7,0,0,0
1416.0,209,300.7,0,0,0,310.4,0,0,0
1474.0,101,296.6,1,0,0,307.7,0,0,0
1367.0,143,300.4,1,0,0,309.7,0,0,0
1672.0,177,299.5,0,0,0,308.6,0,0,0
1899.5,148,301.6,0,0,0,310.8,0,0,0
1544.0,146,299.2,0,0,0,308.5,0,0,0
1452.0,33,300.7,0,0,0,311.2,0,0,0
1371.0,136,299.3,0,0,0,308.6,0,0,0
1500.0,161,297.2,0,0,0,308.6,0,0,0
1454.0,112,302.3,1,0,0,311.2,0,0,0
1602.0,210,299.5,1,0,0,309.0,0,0,0
1512.0,75,299.1,0,0,0,309.5,0,0,0
1592.0,60,298.9,0,0,0,309.9,0,0,0
1533.0,91,299.6,0,0,0,310.9,0,0,0
1653.0,119,298.8,0,0,0,310.1,0,0,0
1581.0,116,297.8,0,0,0,307.5,0,0,0
1668.0,5,297.7,0,0,0,307.2,0,0,0
1412.0,140,298.9,1,0,0,309.2,0,0,0
1473.0,125,299.7,0,0,0,309.1,0,0,0
1326.0,78,299.1,0,0,0,310.6,0,0,0
1443.0,175,302.3,1,0,0,311.8,0,0,0
1625.0,46,300.1,1,0,0,309.6,0,0,0
1368.0,5,298.2,0,0,0,307.6,0,0,0
1421.0,182,301.4,2,0,0,310.5,0,0,0
1487.0,173,297.2,1,0,0,308.5,0,0,0
1534.0,83,299.2,0,0,0,310.6,0,0,0
1590.0,43,301.4,0,0,0,310.7,0,0,0
1339.0,123,302.3,1,0,0,311.3,0,0,0
1571.0,61,298.8,1,0,0,308.6,0,0,0
1380.0,170,299.1,0,0,0,310.6,0,0,0
1576.0,92,300.9,1,0,0,310.4,0,0,0
1422.0,115,297.0,1,0,0,307.9,0,0,0
1362.0,155,302.4,0,0,0,310.7,0,0,0
1394.0,21,300.2,1,0,0,309.8,0,0,0
1366.0,35,304.1,0,0,0,313.2,0,0,0
1594.0,196,300.7,1,0,0,310.5,0,0,0
1565.0,179,303.8,0,0,0,312.6,0,0,0
1432.0,68,298.1,0,0,0,308.8,0,0,0
1564.0,15,302.0,0,0,0,310.9,0,0,0
1740.0,164,300.9,0,0,0,310.7,0,0,0
1612.0,148,301.5,1,0,0,310.5,0,0,0
1419.0,20,301.9,1,0,0,310.9,0,0,0
1501.0,203,298.4,0,0,0,308.9,0,0,0
1322.0,166,301.8,0,0,0,311.0,0,0,0
1371.0,86,296.8,0,0,0,308.0,0,0,0
1472.0,2,297.4,0,0,0,308.3,0,0,0
1448.0,53,302.4,0,0,0,311.2,0,0,0
1356.0,34,298.6,0,0,0,309.9,0,0,0
1593.0,36,300.2,1,0,0,310.3,0,0,0
1461.0,53,300.8,1,0,0,310.8,0,0,0
1711.0,197,299.2,0,0,0,308.4,0,0,0
1567.0,100,302.2,0,0,0,310.7,0,0,0
1899.5,99,301.4,0,0,0,310.6,0,0,0
1479.0,9,300.7,2,0,0,310.2,0,0,0
1509.0,153,300.5,0,0,0,310.8,0,0,0
1512.0,126,299.4,0,0,0,308.7,0,0,0
1538.0,13,301.6,0,0,0,310.9,0,0,0
1476.0,110,302.4,0,0,0,311.8,0,0,0
1397.0,11,302.2,2,0,0,310.8,0,0,0
1547.0,181,300.4,1,0,0,309.7,0,0,0
1577.0,0,298.4,2,0,0,308.9,0,0,0
1410.0,9,299.2,2,0,0,309.1,0,0,0
1383.0,19,300.8,0,0,0,310.3,0,0,0
1571.0,126,300.4,2,0,0,309.6,0,0,0
1523.0,137,297.6,0,0,0,308.3,0,0,0
1374.0,123,298.8,0,0,0,309.7,0,0,0
1384.0,131,300.9,0,0,0,309.6,0,0,0
1506.0,43,302.3,2,0,0,310.2,0,0,0
1573.0,15,301.9,0,0,0,310.6,0,0,0
1426.0,73,300.2,2,0,0,311.5,0,0,0
1571.0,50,298.4,0,0,0,308.0,0,0,0
1471.0,152,297.5,1,0,0,308.8,0,0,0
1401.0,118,299.7,0,0,0,309.2,0,0,0
1605.0,47,298.2,0,0,0,308.7,0,0,0
1680.0,76,301.8,0,0,0,310.7,0,0,0
1407.0,85,299.6,0,0,0,309.1,0,0,0
1818.0,173,299.1,0,0,0,310.6,0,0,0
1594.0,79,303.4,1,0,0,312.7,0,0,0
1663.0,78,303.4,0,0,0,312.3,0,0,0
1899.5,195,303.5,0,0,0,311.8,0,0,0
1480.0,125,303.0,0,0,0,312.3,0,0,0
1733.0,85,300.7,0,0,0,309.6,0,0,0
1435.0,165,297.7,0,0,0,309.1,0,0,0
1666.0,37,301.2,1,0,0,310.1,0,0,0
1422.0,37,299.3,1,0,0,308.5,0,0,0
1443.0,70,298.1,0,0,0,309.3,0,0,0
1392.0,97,300.9,0,0,0,310.7,0,0,0
1527.0,3,298.8,0,0,0,308.5,0,0,0
1521.0,72,302.3,1,0,0,311.0,0,0,0
1775.0,149,300.7,0,0,0,309.9,0,0,0
1299.0,48,301.8,1,0,0,310.9,0,0,0
1481.0,193,301.0,0,0,0,311.4,0,0,0
1347.0,132,297.5,1,0,0,308.6,0,0,0
1527.0,102,298.8,1,0,0,310.2,0,0,0
1525.0,86,298.4,1,0,0,309.1,0,0,0
1478.0,191,302.7,2,0,0,312.1,0,0,0
1483.0,28,300.8,1,0,0,310.7,0,0,0
1384.0,141,300.5,0,0,0,309.7,0,0,0
1441.0,0,301.9,1,0,0,310.9,0,0,0
1469.0,164,301.5,0,0,0,310.9,0,0,0
1899.5,27,298.9,0,0,0,308.6,0,0,0
1372.0,59,301.0,0,0,0,312.2,0,0,0
1626.0,130,297.6,0,0,0,308.4,0,0,0
1326.0,57,300.3,0,0,0,309.6,0,0,0
1371.0,109,300.3,1,0,0,311.4,0,0,0
1636.0,51,298.1,1,0,0,307.8,0,0,0
1445.0,24,300.7,1,0,0,309.5,0,0,0
1546.0,139,297.5,0,0,0,308.6,0,0,0
1469.0,133,301.4,0,0,0,311.1,0,0,0
1611.0,44,300.5,0,0,0,311.4,0,0,0
1480.0,21,301.0,0,0,0,310.0,0,0,0
1537.0,6,300.3,1,0,0,310.0,0,0,0
1629.0,151,301.5,0,0,0,310.4,0,0,0
1432.0,150,303.6,1,0,0,311.8,0,0,0
1504.0,109,303.6,1,0,0,312.4,0,0,0
1690.0,108,299.5,0,0,0,309.2,0,0,0
1721.0,87,302.8,0,0,0,311.1,0,0,0
1670.0,200,301.2,0,0,0,311.0,0,0,0
1894.0,106,299.1,0,0,0,310.1,0,0,0
1334.0,186,298.5,0,0,0,308.3,0,0,0
1395.0,171,301.8,1,0,0,311.1,0,0,0
1395.0,80,302.7,0,0,0,310.9,0,0,0
1567.0,9,301.9,0,0,0,310.8,0,0,0
1478.0,218,301.6,0,0,0,310.6,0,0,0
1624.0,107,303.9,1,0,0,313.2,0,0,0
1899.5,114,298.5,0,0,0,309.2,0,0,0
1372.0,203,301.5,0,0,0,310.5,0,0,0
1351.0,155,300.1,0,0,0,309.7,0,0,0
1507.0,201,302.5,1,0,0,310.5,0,0,0
1258.0,168,300.8,1,0,0,309.7,0,0,0
1525.0,160,299.6,0,0,0,309.0,0,0,0
1428.0,179,297.1,0,0,0,307.8,0,0,0
1549.0,105,296.8,0,0,0,307.4,0,0,0
1363.0,190,298.9,0,0,0,310.6,0,0,0
1390.0,184,296.9,0,0,0,308.4,0,0,0
1343.0,124,300.5,1,0,0,309.9,0,0,0
1698.0,156,300.8,2,0,0,311.1,0,0,0
1367.0,192,303.8,0,0,0,312.9,0,0,0
1528.0,196,298.4,0,0,0,308.2,0,0,0
1549.0,65,298.9,1,0,0,310.1,0,0,0
1419.0,51,301.6,2,0,0,310.9,0,0,0
1424.0,129,298.8,0,0,0,309.7,0,0,0
1491.0,101,298.9,0,0,0,310.2,0,0,0
1647.0,85,301.4,0,0,0,310.5,0,0,0
1374.0,119,300.1,0,0,0,310.6,0,0,0
1825.0,29,303.6,1,0,0,312.8,0,0,0
1400.0,2,301.5,0,0,0,310.9,0,0,0
1358.0,63,295.8,0,0,0,306.5,0,0,0
1292.0,136,302.9,1,0,0,312.2,0,0,0
1551.0,211,301.9,1,0,0,309.6,0,0,0
1477.0,31,300.9,2,0,0,310.8,0,0,0
1501.0,175,300.6,2,0,0,310.7,0,0,0
1594.0,82,302.2,2,0,0,311.6,0,0,0
1655.0,172,298.9,1,0,0,310.1,0,0,0
1405.0,108,297.4,1,0,0,308.3,0,0,0
1311.0,118,300.8,0,0,0,310.9,0,0,0
1841.0,40,299.2,0,0,0,308.4,0,0,0
1481.0,14,297.5,2,0,0,308.6,0,0,0
1461.0,208,301.2,0,0,0,311.6,0,0,0
1756.0,2,301.0,2,0,0,310.1,0,0,0
1543.0,40,301.2,1,0,0,310.7,0,0,0
1683.0,74,298.2,0,0,0,308.9,0,0,0
1569.0,20,300.7,1,0,0,311.5,0,0,0
1539.0,156,300.4,1,0,0,309.7,0,0,0
1455.0,29,301.9,0,0,0,311.0,0,0,0
1304.0,153,299.4,0,0,0,309.1,0,0,0
1701.0,12,303.6,0,0,0,312.8,0,0,0
1351.0,8,303.2,0,0,0,311.4,0,0,0
1507.0,134,299.0,0,0,0,308.7,0,0,0
1514.0,134,297.5,0,0,0,308.6,0,0,0
1746.0,107,299.4,0,0,0,308.6,0,0,0
1899.5,129,297.8,1,0,0,307.4,0,0,0
1432.0,38,298.9,0,0,0,308.3,0,0,0
1483.0,192,298.8,2,0,0,310.1,0,0,0
1448.0,80,299.7,1,0,0,311.0,0,0,0
1447.0,93,299.5,0,0,0,310.8,0,0,0
1363.0,28,298.7,0,0,0,310.2,0,0,0
1516.0,146,296.7,0,0,0,307.6,0,0,0
1347.0,136,300.5,1,0,0,309.7,0,0,0
1677.0,188,301.1,0,0,0,311.0,0,0,0
1405.0,207,301.7,0,0,0,310.9,0,0,0
1550.0,184,302.0,0,0,0,311.0,0,0,0
1774.0,154,296.3,2,0,0,307.1,0,0,0
1606.0,134,299.0,0,0,0,310.4,0,0,0
1378.0,94,298.0,0,0,0,309.2,0,0,0
1322.0,71,303.5,0,0,0,313.0,0,0,0
1439.0,149,298.6,2,0,0,309.4,0,0,0
1899.5,18,296.9,0,0,0,307.5,0,0,0
1419.0,27,299.0,1,0,0,309.0,0,0,0
1428.0,152,303.8,0,0,0,312.8,0,0,0
1510.0,33,302.2,0,0,0,311.4,0,0,0
1481.0,213,304.0,0,0,0,313.2,0,0,0
1423.0,123,300.8,0,0,0,312.5,0,0,0
1355.0,60,297.8,0,0,0,307.4,0,0,0
1676.0,97,300.5,1,0,0,311.9,0,0,0
1547.0,36,298.6,0,0,0,309.5,0,0,0
1525.0,188,303.7,0,0,0,312.4,0,0,0
1525.0,227,301.8,0,0,0,309.5,0,0,0
1727.0,43,299.1,0,0,0,310.3,0,0,0
1406.0,12,298.9,0,0,0,310.6,0,0,0
1643.0,191,296.8,0,0,0,308.2,0,0,0
1442.0,11,299.2,0,0,0,308.5,0,0,0
1374.0,96,300.0,0,0,0,311.4,0,0,0
1431.0,26,297.6,1,0,0,308.5,0,0,0
1375.0,108,296.7,1,0,0,307.8,0,0,0
1469.0,62,298.7,0,0,0,309.8,0,0,0
1509.0,205,304.4,0,0,0,313.7,0,0,0
1366.0,130,298.5,1,0,0,309.5,0,0,0
1494.0,144,299.0,1,0,0,310.3,0,0,0
1642.0,37,300.2,1,0,0,309.0,0,0,0
1379.0,178,303.8,2,0,0,313.2,0,0,0
1447.0,172,302.5,1,0,0,310.3,0,0,0
1470.0,133,301.0,0,0,0,311.6,0,0,0
1363.0,14,295.6,0,0,0,306.0,0,0,0
1487.0,123,299.0,1,0,0,310.1,0,0,0
1354.0,117,302.5,0,0,0,311.9,0,0,0
1392.0,117,298.4,0,0,0,309.4,0,0,0
1899.5,198,298.0,1,0,0,308.7,0,0,0
1631.0,110,300.0,0,0,0,309.1,0,0,0
1467.0,45,300.1,0,0,0,311.4,0,0,0
1436.0,26,298.2,0,0,0,308.7,0,0,0
1483.0,87,299.8,0,0,0,309.7,0,0,0
1534.0,129,301.1,0,0,0,312.3,0,0,0
1295.0,91,301.8,0,0,0,310.6,0,0,0
1480.0,8,302.7,0,0,0,311.7,0,0,0
1496.0,155,299.8,1,0,0,309.1,0,0,0
1282.0,216,298.4,0,0,0,308.2,0,0,0
1899.5,48,296.0,1,0,0,306.7,0,0,0
1626.0,87,303.0,0,0,0,312.5,0,0,0
1852.0,57,298.8,0,0,0,308.9,0,0,0
1877.0,4,299.2,0,0,0,308.4,0,0,0
1470.0,148,299.9,0,0,0,310.4,0,0,0
1472.0,71,298.3,0,0,0,308.2,0,0,0
1534.0,151,296.3,1,0,0,307.1,0,0,0
1573.0,143,302.0,1,0,0,310.5,0,0,0
1589.0,191,300.4,0,0,0,311.1,0,0,0
1534.0,121,298.9,1,0,0,308.5,0,0,0
1577.0,112,302.2,1,0,0,311.3,0,0,0
1419.0,39,302.5,0,0,0,311.6,0,0,0
1340.0,207,297.2,1,0,0,308.1,0,0,0
1525.0,209,303.8,2,0,0,312.5,0,0,0
1899.5,227,302.0,0,0,0,310.8,0,0,0
1504.0,229,300.7,1,0,0,311.7,0,0,0
